Observation id	giorgio_petrosyan.petchmorakot_petchindee_accademy									
										
Media file(s)										
										
Player #1	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov									
										
Observation date	2019-05-17 16:54:55									
										
Description	quarter of final of Kickboxing World Grand Prix. Singapore. 									
										
Time offset (s)	0.0									
										
independent variables										
variable	value									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
46.141	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		r1					POINT
54.351	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
60.176	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		low_low	kicks	back	landed		POINT
68.927	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		low_low	kicks	back	landed		POINT
82.177	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
82.682	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
83.174	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
83.931	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
84.427	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
84.677	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_middle	punches	back	landed		POINT
89.683	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
89.930	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
91.925	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
92.178	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_middle	punches	back	None		POINT
93.122	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		middle_middle	kicks	back	None		POINT
100.927	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
103.427	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		low_low	kicks	back	None		POINT
105.177	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	landed		POINT
112.674	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
112.917	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
112.917	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
113.622	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
116.922	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
120.442	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
120.676	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	landed		POINT
121.798	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
124.173	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
124.926	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
125.175	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
125.674	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
134.172	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		low_low	kicks	back	landed		POINT
137.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	landed		POINT
138.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
138.667	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	None		POINT
138.667	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
142.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
142.667	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
148.788	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
155.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
156.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
156.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		low_low	kicks	back	landed		POINT
163.672	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
163.920	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
164.672	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	landed		POINT
166.689	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
170.922	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
173.672	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
174.423	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
174.674	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
175.185	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
176.673	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
177.171	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
178.172	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
178.424	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
181.172	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	landed		POINT
183.937	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
184.172	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
187.423	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
193.172	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
196.922	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	landed		POINT
198.437	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
201.921	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
202.674	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
203.671	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
206.673	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		low_low	kicks	back	landed		POINT
207.423	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
208.172	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
208.527	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
218.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	landed		POINT
218.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
219.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	None		POINT
228.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		r1					POINT
287.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		r2					POINT
292.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
293.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		body_middle	punches	back	landed		POINT
296.169	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
302.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
310.669	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
310.917	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
311.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
311.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	landed		POINT
313.167	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
314.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
314.919	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
314.919	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
315.419	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
326.167	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
326.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
327.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	landed		POINT
329.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
329.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
335.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
338.829	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
340.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
342.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
348.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
348.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
349.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	landed		POINT
351.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		upper_high	punches	back	landed		POINT
352.167	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
353.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
355.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
357.167	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
358.917	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	back	landed		POINT
368.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
369.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
369.917	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
372.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
376.919	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	None	landed		POINT
383.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
384.919	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	landed		POINT
386.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
387.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
394.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		upper_high	punches	back	landed		POINT
395.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
399.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
404.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
406.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
409.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
410.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
416.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
416.667	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
417.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
419.417	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
419.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
430.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
441.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
444.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
444.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
445.167	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
447.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
448.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
458.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
459.418	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
460.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
461.918	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
467.668	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		middle_middle	kicks	back	landed		POINT
469.168	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		r2					POINT
533.935	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		r3					POINT
536.935	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
537.685	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
538.935	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
541.185	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
543.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		knee_middle	knees	back	landed		POINT
550.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
550.686	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
552.185	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
552.435	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
554.184	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
559.685	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
563.685	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
569.935	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
573.685	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
573.934	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
582.435	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
582.935	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
583.184	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	landed		POINT
585.184	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
586.684	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
597.184	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
601.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		front_middle	kicks	None	None		POINT
605.684	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
606.934	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
607.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
620.184	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
620.684	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
628.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
633.933	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		middle_middle	kicks	back	landed		POINT
641.684	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
649.684	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
650.186	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
650.934	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
651.934	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
655.934	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
665.684	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	landed		POINT
665.934	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	None		POINT
677.933	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	back	None		POINT
687.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
688.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	back	landed		POINT
692.434	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		straight_high	punches	None	None		POINT
706.183	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		middle_middle	kicks	back	landed		POINT
707.185	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		hook_high	punches	None	None		POINT
716.184	/Volumes/BackUp/Quarter/petchmorakot_petrosyan.mov	889.520	60.0		r3					POINT
